epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744041832044,2025-04-07T19.03.52.044,70.736,0.233,-0.882,-0.373
1744041832065,2025-04-07T19.03.52.065,70.757,0.280,-0.889,-0.370
1744041832085,2025-04-07T19.03.52.085,70.777,0.315,-0.871,-0.372
1744041832106,2025-04-07T19.03.52.106,70.798,0.343,-0.875,-0.365
1744041832126,2025-04-07T19.03.52.126,70.818,0.362,-0.875,-0.366
1744041832147,2025-04-07T19.03.52.147,70.839,0.399,-0.857,-0.364
1744041832166,2025-04-07T19.03.52.166,70.858,0.408,-0.841,-0.361
1744041832186,2025-04-07T19.03.52.186,70.878,0.399,-0.831,-0.362
1744041832207,2025-04-07T19.03.52.207,70.899,0.408,-0.847,-0.363
1744041832227,2025-04-07T19.03.52.227,70.919,0.411,-0.840,-0.359
1744041832248,2025-04-07T19.03.52.248,70.940,0.412,-0.840,-0.349
1744041832268,2025-04-07T19.03.52.268,70.960,0.399,-0.845,-0.358
1744041832287,2025-04-07T19.03.52.287,70.979,0.405,-0.869,-0.363
1744041832308,2025-04-07T19.03.52.308,71.000,0.402,-0.900,-0.350
1744041832328,2025-04-07T19.03.52.328,71.020,0.380,-0.881,-0.367
1744041832349,2025-04-07T19.03.52.349,71.041,0.374,-0.874,-0.413
1744041832369,2025-04-07T19.03.52.369,71.061,0.360,-0.876,-0.451
1744041832388,2025-04-07T19.03.52.388,71.080,0.357,-0.898,-0.439
1744041832409,2025-04-07T19.03.52.409,71.101,0.327,-0.919,-0.380
1744041832429,2025-04-07T19.03.52.429,71.121,0.306,-0.899,-0.299
1744041832450,2025-04-07T19.03.52.450,71.142,0.277,-0.886,-0.240
1744041832470,2025-04-07T19.03.52.470,71.162,0.264,-0.866,-0.249
1744041832491,2025-04-07T19.03.52.491,71.183,0.257,-0.883,-0.276
1744041832510,2025-04-07T19.03.52.510,71.202,0.201,-0.851,-0.330
1744041832530,2025-04-07T19.03.52.530,71.222,0.208,-0.887,-0.355
1744041832551,2025-04-07T19.03.52.551,71.243,0.190,-0.894,-0.341
1744041832571,2025-04-07T19.03.52.571,71.263,0.140,-0.867,-0.333
1744041832592,2025-04-07T19.03.52.592,71.284,0.134,-0.891,-0.334
1744041832612,2025-04-07T19.03.52.612,71.304,0.121,-0.928,-0.302
1744041832631,2025-04-07T19.03.52.631,71.323,0.096,-0.893,-0.241
1744041832652,2025-04-07T19.03.52.652,71.344,0.068,-0.869,-0.204
1744041832672,2025-04-07T19.03.52.672,71.364,0.072,-0.905,-0.208
1744041832693,2025-04-07T19.03.52.693,71.385,0.102,-0.909,-0.234
1744041832713,2025-04-07T19.03.52.713,71.405,0.105,-0.898,-0.265
1744041832732,2025-04-07T19.03.52.732,71.424,0.118,-0.900,-0.299
1744041832753,2025-04-07T19.03.52.753,71.445,0.147,-0.908,-0.347
1744041832773,2025-04-07T19.03.52.773,71.465,0.202,-0.921,-0.365
1744041832794,2025-04-07T19.03.52.794,71.486,0.234,-0.922,-0.362
1744041832815,2025-04-07T19.03.52.815,71.507,0.257,-0.894,-0.373
1744041832835,2025-04-07T19.03.52.835,71.527,0.291,-0.893,-0.389
1744041832854,2025-04-07T19.03.52.854,71.546,0.318,-0.892,-0.391
1744041832875,2025-04-07T19.03.52.875,71.567,0.325,-0.879,-0.380
1744041832895,2025-04-07T19.03.52.895,71.587,0.323,-0.876,-0.370
1744041832916,2025-04-07T19.03.52.916,71.608,0.322,-0.876,-0.351
1744041832936,2025-04-07T19.03.52.936,71.628,0.339,-0.854,-0.330
1744041832957,2025-04-07T19.03.52.957,71.649,0.350,-0.856,-0.307
1744041832976,2025-04-07T19.03.52.976,71.668,0.361,-0.876,-0.308
1744041832996,2025-04-07T19.03.52.996,71.688,0.364,-0.897,-0.329
1744041833017,2025-04-07T19.03.53.017,71.709,0.375,-0.918,-0.347
1744041833037,2025-04-07T19.03.53.037,71.729,0.385,-0.904,-0.352
1744041833058,2025-04-07T19.03.53.058,71.750,0.392,-0.891,-0.359
1744041833077,2025-04-07T19.03.53.077,71.769,0.402,-0.871,-0.369
1744041833097,2025-04-07T19.03.53.097,71.789,0.413,-0.867,-0.366
1744041833118,2025-04-07T19.03.53.118,71.810,0.406,-0.857,-0.360
1744041833138,2025-04-07T19.03.53.138,71.830,0.384,-0.828,-0.382
1744041833159,2025-04-07T19.03.53.159,71.851,0.358,-0.807,-0.440
1744041833179,2025-04-07T19.03.53.179,71.871,0.377,-0.835,-0.470
1744041833198,2025-04-07T19.03.53.198,71.890,0.377,-0.864,-0.448
1744041833219,2025-04-07T19.03.53.219,71.911,0.339,-0.869,-0.382
1744041833239,2025-04-07T19.03.53.239,71.931,0.298,-0.876,-0.319
1744041833260,2025-04-07T19.03.53.260,71.952,0.260,-0.861,-0.319
1744041833280,2025-04-07T19.03.53.280,71.972,0.250,-0.904,-0.334
1744041833301,2025-04-07T19.03.53.301,71.993,0.229,-0.921,-0.311
1744041833320,2025-04-07T19.03.53.320,72.012,0.211,-0.915,-0.265
1744041833340,2025-04-07T19.03.53.340,72.032,0.205,-0.910,-0.217
1744041833361,2025-04-07T19.03.53.361,72.053,0.198,-0.897,-0.205
1744041833381,2025-04-07T19.03.53.381,72.073,0.186,-0.852,-0.247
1744041833402,2025-04-07T19.03.53.402,72.094,0.169,-0.800,-0.341
1744041833421,2025-04-07T19.03.53.421,72.113,0.163,-0.838,-0.400
1744041833441,2025-04-07T19.03.53.441,72.133,0.159,-0.858,-0.380
1744041833462,2025-04-07T19.03.53.462,72.154,0.138,-0.867,-0.304
1744041833482,2025-04-07T19.03.53.482,72.174,0.126,-0.916,-0.244
1744041833503,2025-04-07T19.03.53.503,72.195,0.141,-0.924,-0.247
1744041833523,2025-04-07T19.03.53.523,72.215,0.164,-0.938,-0.273
1744041833543,2025-04-07T19.03.53.543,72.235,0.155,-0.910,-0.319
1744041833563,2025-04-07T19.03.53.563,72.255,0.163,-0.870,-0.354
1744041833584,2025-04-07T19.03.53.584,72.276,0.180,-0.894,-0.373
1744041833604,2025-04-07T19.03.53.604,72.296,0.214,-0.893,-0.374
1744041833625,2025-04-07T19.03.53.625,72.317,0.214,-0.874,-0.385
1744041833645,2025-04-07T19.03.53.645,72.337,0.237,-0.875,-0.403
1744041833664,2025-04-07T19.03.53.664,72.356,0.275,-0.881,-0.400
1744041833685,2025-04-07T19.03.53.685,72.377,0.288,-0.847,-0.399
1744041833705,2025-04-07T19.03.53.705,72.397,0.308,-0.837,-0.412
1744041833726,2025-04-07T19.03.53.726,72.418,0.338,-0.841,-0.426
1744041833746,2025-04-07T19.03.53.746,72.438,0.366,-0.848,-0.411
1744041833765,2025-04-07T19.03.53.765,72.457,0.404,-0.838,-0.374
1744041833786,2025-04-07T19.03.53.786,72.478,0.441,-0.859,-0.348
1744041833806,2025-04-07T19.03.53.806,72.498,0.458,-0.891,-0.349
1744041833827,2025-04-07T19.03.53.827,72.519,0.447,-0.872,-0.390
1744041833847,2025-04-07T19.03.53.847,72.539,0.462,-0.865,-0.435
1744041833868,2025-04-07T19.03.53.868,72.560,0.463,-0.864,-0.440
1744041833887,2025-04-07T19.03.53.887,72.579,0.451,-0.841,-0.422
1744041833907,2025-04-07T19.03.53.907,72.599,0.441,-0.837,-0.402
1744041833928,2025-04-07T19.03.53.928,72.620,0.415,-0.831,-0.387
1744041833948,2025-04-07T19.03.53.948,72.640,0.394,-0.836,-0.372
1744041833969,2025-04-07T19.03.53.969,72.661,0.366,-0.831,-0.368
1744041833989,2025-04-07T19.03.53.989,72.681,0.334,-0.829,-0.377
1744041834008,2025-04-07T19.03.54.008,72.700,0.297,-0.841,-0.405
1744041834029,2025-04-07T19.03.54.029,72.721,0.291,-0.875,-0.401
1744041834049,2025-04-07T19.03.54.049,72.741,0.260,-0.872,-0.367
1744041834070,2025-04-07T19.03.54.070,72.762,0.190,-0.875,-0.345
1744041834090,2025-04-07T19.03.54.090,72.782,0.157,-0.913,-0.328
1744041834109,2025-04-07T19.03.54.109,72.801,0.156,-0.903,-0.314
1744041834130,2025-04-07T19.03.54.130,72.822,0.117,-0.902,-0.316
1744041834150,2025-04-07T19.03.54.150,72.842,0.097,-0.904,-0.315
1744041834171,2025-04-07T19.03.54.171,72.863,0.080,-0.882,-0.304
1744041834191,2025-04-07T19.03.54.191,72.883,0.082,-0.882,-0.274
1744041834212,2025-04-07T19.03.54.212,72.904,0.086,-0.883,-0.249
1744041834231,2025-04-07T19.03.54.231,72.923,0.096,-0.860,-0.277
1744041834252,2025-04-07T19.03.54.252,72.944,0.134,-0.898,-0.301
1744041834272,2025-04-07T19.03.54.272,72.964,0.154,-0.900,-0.305
1744041834293,2025-04-07T19.03.54.293,72.985,0.157,-0.847,-0.345
1744041834313,2025-04-07T19.03.54.313,73.005,0.195,-0.904,-0.380
1744041834334,2025-04-07T19.03.54.334,73.026,0.224,-0.921,-0.370
1744041834353,2025-04-07T19.03.54.353,73.045,0.226,-0.880,-0.353
1744041834373,2025-04-07T19.03.54.373,73.065,0.250,-0.880,-0.368
1744041834394,2025-04-07T19.03.54.394,73.086,0.274,-0.887,-0.387
1744041834414,2025-04-07T19.03.54.414,73.106,0.294,-0.884,-0.404
1744041834435,2025-04-07T19.03.54.435,73.127,0.331,-0.897,-0.418
1744041834454,2025-04-07T19.03.54.454,73.146,0.375,-0.899,-0.402
1744041834474,2025-04-07T19.03.54.474,73.166,0.394,-0.895,-0.365
1744041834495,2025-04-07T19.03.54.495,73.187,0.401,-0.882,-0.346
1744041834515,2025-04-07T19.03.54.515,73.207,0.428,-0.867,-0.352
1744041834536,2025-04-07T19.03.54.536,73.228,0.438,-0.872,-0.370
1744041834556,2025-04-07T19.03.54.556,73.248,0.432,-0.864,-0.379
1744041834575,2025-04-07T19.03.54.575,73.267,0.423,-0.852,-0.372
1744041834596,2025-04-07T19.03.54.596,73.288,0.412,-0.836,-0.369
1744041834616,2025-04-07T19.03.54.616,73.308,0.410,-0.818,-0.380
1744041834637,2025-04-07T19.03.54.637,73.329,0.423,-0.832,-0.391
1744041834657,2025-04-07T19.03.54.657,73.349,0.424,-0.828,-0.396
1744041834678,2025-04-07T19.03.54.678,73.370,0.409,-0.817,-0.402
1744041834697,2025-04-07T19.03.54.697,73.389,0.406,-0.835,-0.395
1744041834717,2025-04-07T19.03.54.717,73.409,0.393,-0.864,-0.358
1744041834738,2025-04-07T19.03.54.738,73.430,0.346,-0.875,-0.299
1744041834758,2025-04-07T19.03.54.758,73.450,0.280,-0.884,-0.281
1744041834779,2025-04-07T19.03.54.779,73.471,0.254,-0.902,-0.309
1744041834798,2025-04-07T19.03.54.798,73.490,0.234,-0.929,-0.319
1744041834818,2025-04-07T19.03.54.818,73.510,0.181,-0.908,-0.319
1744041834839,2025-04-07T19.03.54.839,73.531,0.154,-0.892,-0.319
1744041834859,2025-04-07T19.03.54.859,73.551,0.122,-0.909,-0.325
1744041834880,2025-04-07T19.03.54.880,73.572,0.092,-0.909,-0.322
1744041834900,2025-04-07T19.03.54.900,73.592,0.069,-0.905,-0.301
1744041834919,2025-04-07T19.03.54.919,73.611,0.050,-0.898,-0.271
1744041834940,2025-04-07T19.03.54.940,73.632,0.047,-0.898,-0.253
1744041834961,2025-04-07T19.03.54.961,73.653,0.058,-0.904,-0.251
1744041834981,2025-04-07T19.03.54.981,73.673,0.072,-0.910,-0.254
1744041835002,2025-04-07T19.03.55.002,73.694,0.092,-0.910,-0.273
1744041835022,2025-04-07T19.03.55.022,73.714,0.113,-0.923,-0.300
1744041835041,2025-04-07T19.03.55.041,73.733,0.135,-0.911,-0.334
1744041835062,2025-04-07T19.03.55.062,73.754,0.178,-0.917,-0.364
1744041835082,2025-04-07T19.03.55.082,73.774,0.216,-0.916,-0.369
1744041835103,2025-04-07T19.03.55.103,73.795,0.238,-0.891,-0.369
1744041835123,2025-04-07T19.03.55.123,73.815,0.271,-0.889,-0.380
1744041835142,2025-04-07T19.03.55.142,73.834,0.297,-0.883,-0.397
1744041835163,2025-04-07T19.03.55.163,73.855,0.342,-0.883,-0.392
1744041835183,2025-04-07T19.03.55.183,73.875,0.374,-0.881,-0.364
1744041835204,2025-04-07T19.03.55.204,73.896,0.390,-0.854,-0.342
1744041835224,2025-04-07T19.03.55.224,73.916,0.427,-0.853,-0.348
1744041835245,2025-04-07T19.03.55.245,73.937,0.461,-0.851,-0.357
1744041835264,2025-04-07T19.03.55.264,73.956,0.476,-0.847,-0.344
1744041835284,2025-04-07T19.03.55.284,73.976,0.473,-0.849,-0.346
1744041835305,2025-04-07T19.03.55.305,73.997,0.479,-0.854,-0.346
1744041835325,2025-04-07T19.03.55.325,74.017,0.473,-0.829,-0.333
1744041835346,2025-04-07T19.03.55.346,74.038,0.464,-0.834,-0.326
1744041835366,2025-04-07T19.03.55.366,74.058,0.442,-0.829,-0.325
1744041835385,2025-04-07T19.03.55.385,74.077,0.415,-0.799,-0.344
1744041835406,2025-04-07T19.03.55.406,74.098,0.411,-0.809,-0.355
1744041835426,2025-04-07T19.03.55.426,74.118,0.413,-0.820,-0.347
1744041835447,2025-04-07T19.03.55.447,74.139,0.389,-0.842,-0.336
1744041835467,2025-04-07T19.03.55.467,74.159,0.359,-0.852,-0.331
1744041835486,2025-04-07T19.03.55.486,74.178,0.314,-0.854,-0.367
1744041835507,2025-04-07T19.03.55.507,74.199,0.311,-0.891,-0.405
1744041835527,2025-04-07T19.03.55.527,74.219,0.304,-0.926,-0.406
1744041835548,2025-04-07T19.03.55.548,74.240,0.271,-0.953,-0.357
1744041835568,2025-04-07T19.03.55.568,74.260,0.220,-0.953,-0.289
1744041835589,2025-04-07T19.03.55.589,74.281,0.187,-0.946,-0.239
1744041835608,2025-04-07T19.03.55.608,74.300,0.156,-0.910,-0.238
1744041835628,2025-04-07T19.03.55.628,74.320,0.131,-0.877,-0.269
1744041835649,2025-04-07T19.03.55.649,74.341,0.118,-0.874,-0.293
1744041835669,2025-04-07T19.03.55.669,74.361,0.098,-0.871,-0.289
1744041835690,2025-04-07T19.03.55.690,74.382,0.066,-0.862,-0.281
1744041835711,2025-04-07T19.03.55.711,74.403,0.076,-0.892,-0.274
1744041835730,2025-04-07T19.03.55.730,74.422,0.102,-0.913,-0.264
1744041835750,2025-04-07T19.03.55.750,74.442,0.102,-0.906,-0.259
1744041835771,2025-04-07T19.03.55.771,74.463,0.118,-0.925,-0.272
1744041835791,2025-04-07T19.03.55.791,74.483,0.144,-0.956,-0.284
1744041835812,2025-04-07T19.03.55.812,74.504,0.167,-0.937,-0.286
1744041835831,2025-04-07T19.03.55.831,74.523,0.175,-0.924,-0.295
1744041835851,2025-04-07T19.03.55.851,74.543,0.175,-0.919,-0.326
1744041835872,2025-04-07T19.03.55.872,74.564,0.171,-0.929,-0.348
1744041835892,2025-04-07T19.03.55.892,74.584,0.178,-0.933,-0.351
1744041835913,2025-04-07T19.03.55.913,74.605,0.214,-0.905,-0.358
1744041835933,2025-04-07T19.03.55.933,74.625,0.258,-0.901,-0.363
1744041835952,2025-04-07T19.03.55.952,74.644,0.281,-0.867,-0.356
1744041835973,2025-04-07T19.03.55.973,74.665,0.293,-0.862,-0.353
1744041835993,2025-04-07T19.03.55.993,74.685,0.339,-0.844,-0.356
1744041836014,2025-04-07T19.03.56.014,74.706,0.349,-0.813,-0.370
1744041836034,2025-04-07T19.03.56.034,74.726,0.381,-0.825,-0.380
1744041836055,2025-04-07T19.03.56.055,74.747,0.397,-0.850,-0.381
1744041836074,2025-04-07T19.03.56.074,74.766,0.425,-0.831,-0.380
1744041836094,2025-04-07T19.03.56.094,74.786,0.436,-0.867,-0.366
1744041836115,2025-04-07T19.03.56.115,74.807,0.437,-0.873,-0.369
1744041836135,2025-04-07T19.03.56.135,74.827,0.437,-0.889,-0.383
1744041836156,2025-04-07T19.03.56.156,74.848,0.429,-0.896,-0.385
1744041836175,2025-04-07T19.03.56.175,74.867,0.430,-0.869,-0.379
1744041836195,2025-04-07T19.03.56.195,74.887,0.413,-0.868,-0.389
1744041836216,2025-04-07T19.03.56.216,74.908,0.403,-0.866,-0.401
1744041836236,2025-04-07T19.03.56.236,74.928,0.391,-0.853,-0.402
1744041836257,2025-04-07T19.03.56.257,74.949,0.388,-0.851,-0.392
1744041836277,2025-04-07T19.03.56.277,74.969,0.386,-0.873,-0.360
1744041836296,2025-04-07T19.03.56.296,74.988,0.351,-0.878,-0.306
1744041836317,2025-04-07T19.03.56.317,75.009,0.287,-0.858,-0.294
1744041836337,2025-04-07T19.03.56.337,75.029,0.266,-0.893,-0.315
1744041836358,2025-04-07T19.03.56.358,75.050,0.241,-0.915,-0.330
1744041836378,2025-04-07T19.03.56.378,75.070,0.218,-0.912,-0.302
1744041836399,2025-04-07T19.03.56.399,75.091,0.195,-0.901,-0.244
1744041836418,2025-04-07T19.03.56.418,75.110,0.137,-0.875,-0.215
1744041836439,2025-04-07T19.03.56.439,75.131,0.105,-0.863,-0.268
1744041836459,2025-04-07T19.03.56.459,75.151,0.103,-0.890,-0.339
1744041836480,2025-04-07T19.03.56.480,75.172,0.095,-0.914,-0.354
1744041836500,2025-04-07T19.03.56.500,75.192,0.068,-0.909,-0.336
1744041836519,2025-04-07T19.03.56.519,75.211,0.046,-0.924,-0.313
1744041836540,2025-04-07T19.03.56.540,75.232,0.049,-0.937,-0.297
1744041836560,2025-04-07T19.03.56.560,75.252,0.061,-0.952,-0.275
1744041836581,2025-04-07T19.03.56.581,75.273,0.066,-0.943,-0.260
1744041836601,2025-04-07T19.03.56.601,75.293,0.075,-0.929,-0.258
1744041836622,2025-04-07T19.03.56.622,75.314,0.081,-0.924,-0.269
1744041836641,2025-04-07T19.03.56.641,75.333,0.099,-0.920,-0.294
1744041836661,2025-04-07T19.03.56.661,75.353,0.140,-0.915,-0.336
1744041836682,2025-04-07T19.03.56.682,75.374,0.180,-0.921,-0.359
1744041836702,2025-04-07T19.03.56.702,75.394,0.179,-0.869,-0.374
1744041836723,2025-04-07T19.03.56.723,75.415,0.209,-0.873,-0.363
1744041836743,2025-04-07T19.03.56.743,75.435,0.217,-0.871,-0.344
1744041836762,2025-04-07T19.03.56.762,75.454,0.258,-0.853,-0.344
1744041836783,2025-04-07T19.03.56.783,75.475,0.291,-0.901,-0.357
1744041836803,2025-04-07T19.03.56.803,75.495,0.314,-0.907,-0.363
1744041836824,2025-04-07T19.03.56.824,75.516,0.331,-0.920,-0.372
1744041836844,2025-04-07T19.03.56.844,75.536,0.359,-0.931,-0.385
1744041836863,2025-04-07T19.03.56.863,75.555,0.402,-0.909,-0.390
1744041836884,2025-04-07T19.03.56.884,75.576,0.426,-0.887,-0.379
1744041836904,2025-04-07T19.03.56.904,75.596,0.436,-0.834,-0.378
1744041836925,2025-04-07T19.03.56.925,75.617,0.434,-0.820,-0.371
1744041836945,2025-04-07T19.03.56.945,75.637,0.445,-0.783,-0.365
1744041836966,2025-04-07T19.03.56.966,75.658,0.448,-0.802,-0.349
1744041836985,2025-04-07T19.03.56.985,75.677,0.421,-0.826,-0.336
1744041837005,2025-04-07T19.03.57.005,75.697,0.404,-0.840,-0.322
1744041837026,2025-04-07T19.03.57.026,75.718,0.389,-0.842,-0.304
1744041837046,2025-04-07T19.03.57.046,75.738,0.341,-0.815,-0.323
1744041837067,2025-04-07T19.03.57.067,75.759,0.336,-0.824,-0.379
1744041837087,2025-04-07T19.03.57.087,75.779,0.337,-0.868,-0.395
1744041837107,2025-04-07T19.03.57.107,75.799,0.285,-0.861,-0.384
1744041837127,2025-04-07T19.03.57.127,75.819,0.207,-0.864,-0.385
1744041837148,2025-04-07T19.03.57.148,75.840,0.192,-0.915,-0.358
1744041837168,2025-04-07T19.03.57.168,75.860,0.173,-0.930,-0.326
1744041837189,2025-04-07T19.03.57.189,75.881,0.141,-0.974,-0.317
1744041837208,2025-04-07T19.03.57.208,75.900,0.104,-0.998,-0.325
1744041837228,2025-04-07T19.03.57.228,75.920,0.090,-1.001,-0.328
1744041837249,2025-04-07T19.03.57.249,75.941,0.094,-1.003,-0.325
1744041837269,2025-04-07T19.03.57.269,75.961,0.062,-0.996,-0.327
1744041837290,2025-04-07T19.03.57.290,75.982,0.023,-0.974,-0.341
1744041837310,2025-04-07T19.03.57.310,76.002,0.053,-0.993,-0.339
1744041837329,2025-04-07T19.03.57.329,76.021,0.102,-1.045,-0.325
1744041837350,2025-04-07T19.03.57.350,76.042,0.089,-1.053,-0.327
1744041837370,2025-04-07T19.03.57.370,76.062,0.079,-1.020,-0.345
1744041837391,2025-04-07T19.03.57.391,76.083,0.110,-0.991,-0.352
1744041837411,2025-04-07T19.03.57.411,76.103,0.102,-0.922,-0.381
1744041837430,2025-04-07T19.03.57.430,76.122,0.127,-0.868,-0.378
1744041837451,2025-04-07T19.03.57.451,76.143,0.128,-0.774,-0.356
1744041837471,2025-04-07T19.03.57.471,76.163,0.176,-0.693,-0.328
1744041837492,2025-04-07T19.03.57.492,76.184,0.210,-0.708,-0.312
1744041837512,2025-04-07T19.03.57.512,76.204,0.209,-0.709,-0.308
1744041837533,2025-04-07T19.03.57.533,76.225,0.268,-0.677,-0.316
1744041837552,2025-04-07T19.03.57.552,76.244,0.318,-0.730,-0.312
1744041837572,2025-04-07T19.03.57.572,76.264,0.343,-0.724,-0.320
1744041837593,2025-04-07T19.03.57.593,76.285,0.390,-0.757,-0.336
1744041837613,2025-04-07T19.03.57.613,76.305,0.427,-0.818,-0.338
1744041837634,2025-04-07T19.03.57.634,76.326,0.423,-0.844,-0.331
1744041837654,2025-04-07T19.03.57.654,76.346,0.417,-0.875,-0.335
1744041837673,2025-04-07T19.03.57.673,76.365,0.408,-0.943,-0.329
1744041837694,2025-04-07T19.03.57.694,76.386,0.362,-0.997,-0.334
1744041837714,2025-04-07T19.03.57.714,76.406,0.349,-1.021,-0.345
1744041837735,2025-04-07T19.03.57.735,76.427,0.312,-1.028,-0.372
1744041837755,2025-04-07T19.03.57.755,76.447,0.274,-1.046,-0.395
1744041837776,2025-04-07T19.03.57.776,76.468,0.222,-1.051,-0.416
1744041837795,2025-04-07T19.03.57.795,76.487,0.207,-1.076,-0.417
1744041837815,2025-04-07T19.03.57.815,76.507,0.193,-1.103,-0.368
1744041837836,2025-04-07T19.03.57.836,76.528,0.138,-1.108,-0.315
1744041837857,2025-04-07T19.03.57.857,76.549,0.035,-1.062,-0.324
1744041837877,2025-04-07T19.03.57.877,76.569,0.010,-1.027,-0.371
1744041837896,2025-04-07T19.03.57.896,76.588,0.042,-0.994,-0.380
1744041837917,2025-04-07T19.03.57.917,76.609,0.042,-0.961,-0.329
1744041837937,2025-04-07T19.03.57.937,76.629,0.051,-0.864,-0.242
1744041837958,2025-04-07T19.03.57.958,76.650,-0.001,-0.805,-0.222
1744041837978,2025-04-07T19.03.57.978,76.670,0.001,-0.796,-0.289
1744041837999,2025-04-07T19.03.57.999,76.691,0.051,-0.795,-0.365
1744041838018,2025-04-07T19.03.58.018,76.710,0.086,-0.756,-0.378
1744041838038,2025-04-07T19.03.58.038,76.730,0.102,-0.697,-0.352
1744041838059,2025-04-07T19.03.58.059,76.751,0.152,-0.668,-0.330
1744041838079,2025-04-07T19.03.58.079,76.771,0.215,-0.700,-0.322
1744041838100,2025-04-07T19.03.58.100,76.792,0.240,-0.736,-0.328
1744041838120,2025-04-07T19.03.58.120,76.812,0.272,-0.769,-0.324
1744041838139,2025-04-07T19.03.58.139,76.831,0.324,-0.817,-0.326
1744041838160,2025-04-07T19.03.58.160,76.852,0.388,-0.847,-0.313
1744041838180,2025-04-07T19.03.58.180,76.872,0.388,-0.816,-0.297
1744041838201,2025-04-07T19.03.58.201,76.893,0.405,-0.883,-0.295
1744041838221,2025-04-07T19.03.58.221,76.913,0.444,-0.955,-0.294
1744041838240,2025-04-07T19.03.58.240,76.932,0.435,-1.022,-0.297
1744041838261,2025-04-07T19.03.58.261,76.953,0.423,-1.031,-0.296
1744041838281,2025-04-07T19.03.58.281,76.973,0.384,-1.046,-0.318
1744041838302,2025-04-07T19.03.58.302,76.994,0.342,-1.065,-0.342
1744041838322,2025-04-07T19.03.58.322,77.014,0.288,-1.035,-0.381
1744041838343,2025-04-07T19.03.58.343,77.035,0.279,-1.031,-0.417
1744041838362,2025-04-07T19.03.58.362,77.054,0.248,-1.041,-0.406
1744041838382,2025-04-07T19.03.58.382,77.074,0.192,-1.102,-0.357
1744041838403,2025-04-07T19.03.58.403,77.095,0.126,-1.150,-0.314
1744041838423,2025-04-07T19.03.58.423,77.115,0.073,-1.153,-0.288
1744041838444,2025-04-07T19.03.58.444,77.136,0.001,-1.065,-0.283
1744041838464,2025-04-07T19.03.58.464,77.156,-0.036,-0.963,-0.277
1744041838483,2025-04-07T19.03.58.483,77.175,-0.073,-0.897,-0.261
1744041838504,2025-04-07T19.03.58.504,77.196,-0.091,-0.795,-0.242
1744041838524,2025-04-07T19.03.58.524,77.216,-0.017,-0.762,-0.226
1744041838545,2025-04-07T19.03.58.545,77.237,0.037,-0.750,-0.211
1744041838565,2025-04-07T19.03.58.565,77.257,0.075,-0.705,-0.214
1744041838585,2025-04-07T19.03.58.585,77.277,0.127,-0.674,-0.246
1744041838605,2025-04-07T19.03.58.605,77.297,0.175,-0.651,-0.295
1744041838626,2025-04-07T19.03.58.626,77.318,0.267,-0.592,-0.352
1744041838646,2025-04-07T19.03.58.646,77.338,0.316,-0.584,-0.404
1744041838667,2025-04-07T19.03.58.667,77.359,0.356,-0.609,-0.396
1744041838687,2025-04-07T19.03.58.687,77.379,0.418,-0.662,-0.381
1744041838706,2025-04-07T19.03.58.706,77.398,0.496,-0.799,-0.374
1744041838727,2025-04-07T19.03.58.727,77.419,0.533,-0.751,-0.378
1744041838747,2025-04-07T19.03.58.747,77.439,0.523,-0.915,-0.367
1744041838768,2025-04-07T19.03.58.768,77.460,0.531,-1.129,-0.350
1744041838788,2025-04-07T19.03.58.788,77.480,0.493,-1.172,-0.332
1744041838809,2025-04-07T19.03.58.809,77.501,0.418,-1.128,-0.361
1744041838828,2025-04-07T19.03.58.828,77.520,0.335,-1.118,-0.417
